8940 errors
1113 warnings

Errors and warnings:

Severity	Code	Description	Project	File	Line	Suppression State
Error	BC30002	Type 'Autodesk.Revit.DB.UV' is not defined.	CreateBeamsColumnsBraces	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb	324	Active
Error	BC30002	Type 'Autodesk.Revit.DB.FamilySymbol' is not defined.	CreateBeamsColumnsBraces	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb	324	Active
Error	BC30002	Type 'Autodesk.Revit.DB.Level' is not defined.	CreateBeamsColumnsBraces	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb	324	Active
Error	BC30002	Type 'Autodesk.Revit.DB.Level' is not defined.	CreateBeamsColumnsBraces	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb	324	Active
Error	BC30002	Type 'Autodesk.Revit.DB.UV' is not defined.	CreateBeamsColumnsBraces	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb	372	Active
Error	BC30002	Type 'Autodesk.Revit.DB.UV' is not defined.	CreateBeamsColumnsBraces	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb	372	Active
Error	BC30002	Type 'Autodesk.Revit.DB.Level' is not defined.	CreateBeamsColumnsBraces	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb	372	Active
Error	BC30002	Type 'Autodesk.Revit.DB.Level' is not defined.	CreateBeamsColumnsBraces	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb	372	Active
Error	BC30002	Type 'Autodesk.Revit.DB.FamilySymbol' is not defined.	CreateBeamsColumnsBraces	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb	372	Active
Error	BC30002	Type 'Autodesk.Revit.DB.UV' is not defined.	CreateBeamsColumnsBraces	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb	394	Active
Error	BC30002	Type 'Autodesk.Revit.DB.UV' is not defined.	CreateBeamsColumnsBraces	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb	394	Active
Error	BC30002	Type 'Autodesk.Revit.DB.Level' is not defined.	CreateBeamsColumnsBraces	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb	394	Active
Error	BC30002	Type 'Autodesk.Revit.DB.Level' is not defined.	CreateBeamsColumnsBraces	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb	394	Active
Error	BC30002	Type 'Autodesk.Revit.DB.FamilySymbol' is not defined.	CreateBeamsColumnsBraces	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb	394	Active
Error	BC30002	Type 'Autodesk.Revit.DB.FamilySymbol' is not defined.	CreateBeamsColumnsBraces	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb	441	Active
Error	BC30002	Type 'Autodesk.Revit.DB.FamilySymbol' is not defined.	CreateBeamsColumnsBraces	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb	455	Active
Error	BC30002	Type 'Autodesk.Revit.DB.FamilySymbol' is not defined.	CreateBeamsColumnsBraces	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateBeamsColumnsBraces\VB.NET\CreateBeamsColumnsBraces.vb	470	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\AreaReinData.cs	30	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\AreaReinData.cs	31	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\AreaReinData.cs	32	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\AreaReinData.cs	34	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\AreaReinData.cs	35	Active
Error	CS0246	The type or namespace name 'Document' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\AreaReinData.cs	43	Active
Error	CS0246	The type or namespace name 'Document' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\AreaReinData.cs	48	Active
Error	CS0246	The type or namespace name 'AreaReinforcement' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\AreaReinData.cs	74	Active
Error	CS0246	The type or namespace name 'AreaReinforcement' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\AreaReinData.cs	97	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\CreateComplexAreaRein.cs	23	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\CreateComplexAreaRein.cs	33	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\CreateComplexAreaRein.cs	34	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\CreateComplexAreaRein.cs	35	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\CreateComplexAreaRein.cs	37	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\CreateComplexAreaRein.cs	40	Active
Error	CS0103	The name 'Autodesk' does not exist in the current context	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\CreateComplexAreaRein.cs	40	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\CreateComplexAreaRein.cs	41	Active
Error	CS0103	The name 'Autodesk' does not exist in the current context	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\CreateComplexAreaRein.cs	41	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\CreateComplexAreaRein.cs	42	Active
Error	CS0103	The name 'Autodesk' does not exist in the current context	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\CreateComplexAreaRein.cs	42	Active
Error	CS0246	The type or namespace name 'IExternalCommand' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\CreateComplexAreaRein.cs	43	Active
Error	CS0246	The type or namespace name 'UIDocument' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\CreateComplexAreaRein.cs	45	Active
Error	CS0246	The type or namespace name 'ExternalCommandData' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\CreateComplexAreaRein.cs	46	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\CreateComplexAreaRein.cs	65	Active
Error	CS0246	The type or namespace name 'ExternalCommandData' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\CreateComplexAreaRein.cs	65	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\CreateComplexAreaRein.cs	66	Active
Error	CS0246	The type or namespace name 'ExternalCommandData' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\CreateComplexAreaRein.cs	128	Active
Error	CS0246	The type or namespace name 'Floor' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\CreateComplexAreaRein.cs	139	Active
Error	CS0246	The type or namespace name 'Reference' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\CreateComplexAreaRein.cs	139	Active
Error	CS0246	The type or namespace name 'Curve' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\CreateComplexAreaRein.cs	139	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\GeomHelper.cs	29	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\GeomHelper.cs	30	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\GeomHelper.cs	31	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\GeomHelper.cs	33	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\GeomHelper.cs	34	Active
Error	CS0246	The type or namespace name 'Document' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\GeomHelper.cs	43	Active
Error	CS0246	The type or namespace name 'Floor' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\GeomHelper.cs	60	Active
Error	CS0246	The type or namespace name 'Reference' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\GeomHelper.cs	60	Active
Error	CS0246	The type or namespace name 'Curve' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\GeomHelper.cs	60	Active
Error	CS0246	The type or namespace name 'Curve' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\GeomHelper.cs	100	Active
Error	CS0246	The type or namespace name 'Curve' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\GeomHelper.cs	100	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\GeomUtil.cs	29	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\GeomUtil.cs	30	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\GeomUtil.cs	31	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\GeomUtil.cs	33	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\GeomUtil.cs	34	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\GeomUtil.cs	35	Active
Error	CS0246	The type or namespace name 'FaceArray' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\GeomUtil.cs	50	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\GeomUtil.cs	82	Active
Error	CS0246	The type or namespace name 'Face' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\GeomUtil.cs	82	Active
Error	CS0246	The type or namespace name 'Face' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\GeomUtil.cs	102	Active
Error	CS0246	The type or namespace name 'Face' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\GeomUtil.cs	123	Active
Error	CS0246	The type or namespace name 'Line' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\GeomUtil.cs	123	Active
Error	CS0246	The type or namespace name 'Curve' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\GeomUtil.cs	145	Active
Error	CS0246	The type or namespace name 'Line' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\GeomUtil.cs	192	Active
Error	CS0246	The type or namespace name 'Line' could not be found (are you missing a using directive or an assembly reference?)	CreateComplexAreaRein	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateComplexAreaRein\CS\GeomUtil.cs	205	Active
